dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
S07,S07,1103,1103,L1-full,16,680,126,0.0112438999931328,0.0012656999751925468,226013184,0.7196428571428571,0.7196348109480183,0.6591984888559952,0.7886989795918368,0.031746031746031744,1.0,0.06153846153846154,122,0.9682539682539683,,,0.5178180999937467,0.05,,,5,0,,,,,
S07,S07,1103,1103,L1-top8,16,680,8,0.002733199973590672,0.0002821000525727868,226054144,0.7642857142857142,0.7642857142857142,0.49697633372964223,0.8407908163265306,0.5,1.0,0.6666666666666666,4,0.5,,,0.5178180999937467,0.05,8.0,,5,0,,,,,
S07,S07,1103,1103,L1-match,16,680,4,0.0037518999888561666,0.0003109000390395522,226062336,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,0.5178180999937467,0.05,4.0,,5,0,,,,,
S07,S07,1103,1103,SHIL-k8,16,680,8,0.0036152999964542687,0.00047640001866966486,226070528,0.7678571428571429,0.767830490745111,0.4870164455006957,0.8442602040816325,0.5,1.0,0.6666666666666666,4,0.5,,,0.44408689998090267,,8.0,,1,0,,,,,
S07,S07,1103,1103,SC-L1,16,680,4,0.0029256000416353345,0.0004965999978594482,281178112,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,13.825849000015296,,4.0,0.9,80,0,4.0,4.0,0.45130309683798026,0.021457081152799633,0.4727601779907799
S07,S07,1103,1103,SC-SHIL,16,680,4,0.003536999982316047,0.00026220001745969057,247615488,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,18.363189600000624,,4.0,0.9,80,0,4.0,4.0,0.45130309683798026,0.021457081152799633,0.4727601779907799
S07,S07,1129,1129,L1-full,16,680,110,0.008204000012483448,0.0012670999858528376,217169920,0.7553571428571428,0.7549437667493955,0.5726353673558896,0.8176020408163266,0.03636363636363636,1.0,0.07017543859649122,106,0.9636363636363636,,,0.5301790999947116,0.05,,,5,0,,,,,
S07,S07,1129,1129,L1-top8,16,680,8,0.002598999999463558,0.000258500047493726,217214976,0.7732142857142857,0.7730514559234145,0.46002111500963627,0.8627295918367348,0.5,1.0,0.6666666666666666,4,0.5,,,0.5301790999947116,0.05,8.0,,5,0,,,,,
S07,S07,1129,1129,L1-match,16,680,4,0.0024571000249125063,0.00023750000400468707,217227264,0.7803571428571429,0.7802387128267465,0.44612766300826084,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,0.5301790999947116,0.05,4.0,,5,0,,,,,
S07,S07,1129,1129,SHIL-k8,16,680,8,0.003537899989169091,0.0003089999663643539,217239552,0.7803571428571429,0.7801545429301876,0.4471612015500832,0.8737755102040815,0.5,1.0,0.6666666666666666,4,0.5,,,0.43261590000474826,,8.0,,1,0,,,,,
S07,S07,1129,1129,SC-L1,16,680,4,0.0024846000014804304,0.00039840000681579113,272236544,0.7803571428571429,0.7802387128267465,0.44612766300826084,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,16.882314699993003,,4.0,0.9,80,0,4.0,4.0,0.4905427091217765,0.021502057959406403,0.5120447670811828
S07,S07,1129,1129,SC-SHIL,16,680,4,0.0026780999614857137,0.00024240004131570458,249917440,0.7803571428571429,0.7802387128267465,0.44612766300826084,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,18.90747089998331,,4.0,0.9,80,0,4.0,4.0,0.4905427091217765,0.021502057959406403,0.5120447670811828
S07,S07,1151,1151,L1-full,16,680,120,0.01370319997658953,0.0014870999730192125,219897856,0.7232142857142857,0.723213403103964,0.5664189094529875,0.812359693877551,0.03333333333333333,1.0,0.06451612903225806,116,0.9666666666666667,,,0.6647520999540575,0.05,,,5,0,,,,,
S07,S07,1151,1151,L1-top8,16,680,8,0.00330839998787269,0.00029990001348778605,219930624,0.7410714285714286,0.7410507852985729,0.48063240477864977,0.8434821428571428,0.5,1.0,0.6666666666666666,4,0.5,,,0.6647520999540575,0.05,8.0,,5,0,,,,,
S07,S07,1151,1151,L1-match,16,680,4,0.0032068999717012048,0.0002707000239752233,219938816,0.7464285714285714,0.7462699901724292,0.46760793724816674,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,0.6647520999540575,0.05,4.0,,5,0,,,,,
S07,S07,1151,1151,SHIL-k8,16,680,8,0.003558299969881773,0.0003776000230573118,219951104,0.7517857142857143,0.7516518787229087,0.46970713520674273,0.8485714285714285,0.5,1.0,0.6666666666666666,4,0.5,,,0.4341143000056036,,8.0,,1,0,,,,,
S07,S07,1151,1151,SC-L1,16,680,4,0.0023486000136472285,0.000215600011870265,274944000,0.7464285714285714,0.7462699901724292,0.46760793724816674,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,18.96033529995475,,4.0,0.9,80,0,4.0,4.0,0.4903025412852939,0.023645519005041655,0.5139480602903356
S07,S07,1151,1151,SC-SHIL,16,680,4,0.0040062000043690205,0.0002513999934308231,241094656,0.7464285714285714,0.7462699901724292,0.46760793724816674,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,20.04687100002775,,4.0,0.9,80,0,4.0,4.0,0.4903025412852939,0.023645519005041655,0.5139480602903356
S07,S07,1171,1171,L1-full,16,680,130,0.012899900029879063,0.0014441999956034124,222523392,0.7392857142857143,0.7391226659519342,0.5405558735170785,0.8321045918367347,0.03076923076923077,1.0,0.059701492537313446,126,0.9692307692307692,,,0.6835001999861561,0.05,,,5,0,,,,,
S07,S07,1171,1171,L1-top8,16,680,8,0.0026782999630086124,0.00028909998945891857,222564352,0.7660714285714286,0.7659452957748276,0.4615459453135372,0.8607270408163264,0.5,1.0,0.6666666666666666,4,0.5,,,0.6835001999861561,0.05,8.0,,5,0,,,,,
S07,S07,1171,1171,L1-match,16,680,4,0.003595600021071732,0.00047779997112229466,222576640,0.7785714285714286,0.778526229842825,0.45468037534493166,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,0.6835001999861561,0.05,4.0,,5,0,,,,,
S07,S07,1171,1171,SHIL-k8,16,680,8,0.004247000033501536,0.0004879999905824661,222584832,0.7678571428571429,0.7678452982295014,0.45696535554386813,0.8648214285714286,0.5,1.0,0.6666666666666666,4,0.5,,,0.47371960000600666,,8.0,,1,0,,,,,
S07,S07,1171,1171,SC-L1,16,680,4,0.0030113999964669347,0.0003749000024981797,277540864,0.7785714285714286,0.778526229842825,0.45468037534493166,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,15.54096270003356,,4.0,0.9,80,0,4.0,4.0,0.47918989111959737,0.022578009446448805,0.5017679005660461
S07,S07,1171,1171,SC-SHIL,16,680,4,0.005341699987184256,0.0012052999809384346,243724288,0.7785714285714286,0.778526229842825,0.45468037534493166,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,20.231232499994803,,4.0,0.9,80,0,4.0,4.0,0.47918989111959737,0.022578009446448805,0.5017679005660461
S07,S07,1181,1181,L1-full,16,680,116,0.00942300003953278,0.0027356999926269054,225304576,0.7482142857142857,0.7480785244599291,0.5864086270147029,0.8148596938775511,0.034482758620689655,1.0,0.06666666666666667,112,0.9655172413793104,,,1.2270253000315279,0.05,,,5,0,,,,,
S07,S07,1181,1181,L1-top8,16,680,8,0.003311700013000518,0.0005097999819554389,225341440,0.7517857142857143,0.7516074990027922,0.4809805413489203,0.8494005102040816,0.5,1.0,0.6666666666666666,4,0.5,,,1.2270253000315279,0.05,8.0,,5,0,,,,,
S07,S07,1181,1181,L1-match,16,680,4,0.0024932000087574124,0.00035530002787709236,225353728,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,1.2270253000315279,0.05,4.0,,5,0,,,,,
S07,S07,1181,1181,SHIL-k8,16,680,8,0.002359099977184087,0.0002470000181347132,225357824,0.7553571428571428,0.7552252329858884,0.4718728905247397,0.8543367346938775,0.5,1.0,0.6666666666666666,4,0.5,,,0.4404078000225127,,8.0,,1,0,,,,,
S07,S07,1181,1181,SC-L1,16,680,4,0.002311200019903481,0.00021670002024620771,280367104,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,21.211420999956317,,4.0,0.9,80,0,4.0,4.0,0.4924912421092537,0.023005379679877196,0.5154966217891309
S07,S07,1181,1181,SC-SHIL,16,680,4,0.0031506000086665154,0.00027759996009990573,246415360,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,18.167370000039227,,4.0,0.9,80,0,4.0,4.0,0.4924912421092537,0.023005379679877196,0.5154966217891309
S07,S07,1201,1201,L1-full,16,680,124,0.009786700014956295,0.0013784000184386969,227987456,0.7089285714285715,0.7088533709280778,0.573379995303638,0.8064413265306123,0.03225806451612903,1.0,0.0625,120,0.967741935483871,,,0.5444386000162922,0.05,,,5,0,,,,,
S07,S07,1201,1201,L1-top8,16,680,8,0.0027425000444054604,0.000408999971114099,228036608,0.7535714285714286,0.7534173143929241,0.4687477219879216,0.853609693877551,0.5,1.0,0.6666666666666666,4,0.5,,,0.5444386000162922,0.05,8.0,,5,0,,,,,
S07,S07,1201,1201,L1-match,16,680,4,0.0024427000316791236,0.00024009996559470892,228040704,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,0.5444386000162922,0.05,4.0,,5,0,,,,,
S07,S07,1201,1201,SHIL-k8,16,680,8,0.003577800001949072,0.00046910002129152417,228044800,0.7696428571428572,0.7695186500378074,0.46432165721354196,0.8578826530612246,0.5,1.0,0.6666666666666666,4,0.5,,,0.40320270002121106,,8.0,,1,0,,,,,
S07,S07,1201,1201,SC-L1,16,680,4,0.002808299963362515,0.0002911000046879053,283049984,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,15.597723099926952,,4.0,0.9,80,0,4.0,4.0,0.4636288602831903,0.020446933423259667,0.48407579370644993
S07,S07,1201,1201,SC-SHIL,16,680,4,0.002276900049764663,0.00022310001077130437,249180160,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,27.750897200021427,,4.0,0.9,80,0,4.0,4.0,0.4636288602831903,0.020446933423259667,0.48407579370644993
S07,S07,1213,1213,L1-full,16,680,144,0.008668599999509752,0.001325500023085624,230600704,0.7375,0.7373115277223774,0.5797299668741658,0.8095408163265306,0.027777777777777776,1.0,0.05405405405405406,140,0.9722222222222222,,,0.4881292000063695,0.05,,,5,0,,,,,
S07,S07,1213,1213,L1-top8,16,680,8,0.002228899975307286,0.000235399988014251,230653952,0.7678571428571429,0.767711962833914,0.47936191777496057,0.8467091836734695,0.5,1.0,0.6666666666666666,4,0.5,,,0.4881292000063695,0.05,8.0,,5,0,,,,,
S07,S07,1213,1213,L1-match,16,680,4,0.0028888999950140715,0.00023549998877570033,230666240,0.7785714285714286,0.7785007974481659,0.46921686053909,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,0.4881292000063695,0.05,4.0,,5,0,,,,,
S07,S07,1213,1213,SHIL-k8,16,680,8,0.0024299999931827188,0.0002614000113680959,230678528,0.7696428571428572,0.7693773763803358,0.47806124253653764,0.846875,0.5,1.0,0.6666666666666666,4,0.5,,,0.3686277000233531,,8.0,,1,0,,,,,
S07,S07,1213,1213,SC-L1,16,680,4,0.0023885000264272094,0.00031109998235478997,285597696,0.7785714285714286,0.7785007974481659,0.4692168605390899,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,15.019102100050077,,4.0,0.9,80,0,4.0,4.0,0.4463397621492445,0.019318930754157488,0.46565869290340195
S07,S07,1213,1213,SC-SHIL,16,680,4,0.0026017000200226903,0.00021819997346028686,251781120,0.7785714285714286,0.7785007974481659,0.4692168605390899,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,19.223691499966662,,4.0,0.9,80,0,4.0,4.0,0.4463397621492445,0.019318930754157488,0.46565869290340195
S07,S07,1231,1231,L1-full,16,680,131,0.006632299977354705,0.0011180000146850944,233287680,0.7107142857142857,0.7107105957984159,0.5784762561437099,0.8077551020408164,0.030534351145038167,1.0,0.059259259259259255,127,0.9694656488549618,,,0.3810685999924317,0.05,,,5,0,,,,,
S07,S07,1231,1231,L1-top8,16,680,8,0.0021804000134579837,0.0002269999822601676,233328640,0.7875,0.7874667916862009,0.4678394821945054,0.8602678571428573,0.5,1.0,0.6666666666666666,4,0.5,,,0.3810685999924317,0.05,8.0,,5,0,,,,,
S07,S07,1231,1231,L1-match,16,680,4,0.0020517000230029225,0.00019320001592859626,233336832,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,0.3810685999924317,0.05,4.0,,5,0,,,,,
S07,S07,1231,1231,SHIL-k8,16,680,8,0.0019999000360257924,0.0002158999559469521,233340928,0.7732142857142857,0.7732077770089065,0.4624511544174384,0.8620535714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.3046005999785848,,8.0,,1,0,,,,,
S07,S07,1231,1231,SC-L1,16,680,4,0.0022859000018797815,0.00021839997498318553,288317440,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,11.83628630003659,,4.0,0.9,80,0,4.0,4.0,0.4492541079422511,0.019768006202340326,0.46902211414459144
S07,S07,1231,1231,SC-SHIL,16,680,4,0.002965699997730553,0.0002889000461436808,254537728,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,15.572853700025007,,4.0,0.9,80,0,4.0,4.0,0.4492541079422511,0.019768006202340326,0.46902211414459144
S07,S07,1249,1249,L1-full,16,680,118,0.005889600026421249,0.0011905999854207039,235880448,0.7553571428571428,0.755293937528507,0.5646300529851619,0.8280102040816327,0.03389830508474576,1.0,0.06557377049180328,114,0.9661016949152542,,,0.4813212999724783,0.05,,,5,0,,,,,
S07,S07,1249,1249,L1-top8,16,680,8,0.002151500026229769,0.000215600011870265,235929600,0.8035714285714286,0.8035689230729983,0.42201143780578165,0.8881505102040816,0.5,1.0,0.6666666666666666,4,0.5,,,0.4813212999724783,0.05,8.0,,5,0,,,,,
S07,S07,1249,1249,L1-match,16,680,4,0.004832400009036064,0.00019729998894035816,235945984,0.8107142857142857,0.8106756480914472,0.41068041808466527,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,0.4813212999724783,0.05,4.0,,5,0,,,,,
S07,S07,1249,1249,SHIL-k8,16,680,8,0.002094700001180172,0.00021919998107478023,235954176,0.8089285714285714,0.8089133381168779,0.4136983228065942,0.8923724489795917,0.5,1.0,0.6666666666666666,4,0.5,,,0.3050197000266053,,8.0,,1,0,,,,,
S07,S07,1249,1249,SC-L1,16,680,4,0.001977600040845573,0.0002041999832727015,290910208,0.8107142857142857,0.8106756480914472,0.4106804180846652,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,10.597349999996368,,4.0,0.9,80,0,4.0,4.0,0.43724552572765474,0.020484192181126782,0.4569794280553469
S07,S07,1249,1249,SC-SHIL,16,680,4,0.002155299996957183,0.00017959997057914734,257114112,0.8107142857142857,0.8106756480914472,0.4106804180846652,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,12.575994700018782,,4.0,0.9,80,0,4.0,4.0,0.43724552572765474,0.020484192181126782,0.45772971790878153
S07,S07,1277,1277,L1-full,16,680,133,0.008005299954675138,0.0012644000235013664,223940608,0.7357142857142858,0.7357109146800342,0.6018898933708065,0.802219387755102,0.03007518796992481,1.0,0.058394160583941604,129,0.9699248120300752,,,0.42787090002093464,0.05,,,5,0,,,,,
S07,S07,1277,1277,L1-top8,16,680,8,0.002332999953068793,0.0002452000044286251,223981568,0.7303571428571428,0.7302530632035957,0.4970233457221667,0.8288265306122449,0.5,1.0,0.6666666666666666,4,0.5,,,0.42787090002093464,0.05,8.0,,5,0,,,,,
S07,S07,1277,1277,L1-match,16,680,4,0.002018099999986589,0.00020519999088719487,223993856,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,0.42787090002093464,0.05,4.0,,5,0,,,,,
S07,S07,1277,1277,SHIL-k8,16,680,8,0.005080699978861958,0.0002565999748185277,224006144,0.725,0.7249859686718709,0.49850620814083857,0.8278316326530611,0.5,1.0,0.6666666666666666,4,0.5,,,0.3653827999951318,,8.0,,1,0,,,,,
S07,S07,1277,1277,SC-L1,16,680,4,0.002028500020969659,0.00021569995442405343,293634048,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,11.422384100034833,,4.0,0.9,80,0,4.0,4.0,0.4756748729330264,0.020931878715659238,0.4966067516486856
S07,S07,1277,1277,SC-SHIL,16,680,4,0.0023930000024847686,0.00023519998649135232,259809280,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,12.501837500021793,,4.0,0.9,80,0,4.0,4.0,0.4756748729330264,0.020931878715659238,0.4966067516486856
S08,S08,1103,1103,L1-full,16,680,242,0.023021600034553558,0.0023910999880172312,226557952,0.8303571428571429,0.8303522741405207,0.4969416941096,0.9191454081632654,0.01652892561983471,1.0,0.032520325203252036,238,0.9834710743801653,,,0.43185759999323636,0.25,,,5,0,,,,,
S08,S08,1103,1103,L1-top8,16,680,8,0.00395000004209578,0.00022420001914724708,226803712,0.9053571428571429,0.9053544266257642,0.23176161358556677,0.966938775510204,0.5,1.0,0.6666666666666666,4,0.5,,,0.43185759999323636,0.25,8.0,,5,0,,,,,
S08,S08,1103,1103,L1-match,16,680,4,0.003401900001335889,0.00018209998961538076,226811904,0.9089285714285714,0.9089259576964901,0.21961537381270313,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,0.43185759999323636,0.25,4.0,,5,0,,,,,
S08,S08,1103,1103,SHIL-k8,16,680,8,0.0034350999630987644,0.00020210002548992634,226811904,0.9053571428571429,0.9053544266257642,0.22360136077080559,0.9696301020408163,0.5,1.0,0.6666666666666666,4,0.5,,,1.7262324000475928,,8.0,,1,0,,,,,
S08,S08,1103,1103,SC-L1,16,680,4,0.0039010000182315707,0.00017740001203492284,281751552,0.9089285714285714,0.9089259576964901,0.2196153738127031,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,10.627835699997377,,4.0,0.9,80,0,4.0,4.0,0.23989513537135265,0.021311827846862707,0.26014321826015974
S08,S08,1103,1103,SC-SHIL,16,680,4,0.0036123000318184495,0.00020890001906082034,247906304,0.9089285714285714,0.9089259576964901,0.2196153738127031,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,17.395789000031073,,4.0,0.6,80,0,4.0,4.0,0.23989513537135265,0.021311827846862707,0.26120696321821535
S08,S08,1129,1129,L1-full,16,680,22,0.005612600012682378,0.0004133000038564205,229515264,0.8857142857142857,0.8857084545129854,0.25535263829380117,0.9582653061224491,0.18181818181818182,1.0,0.3076923076923077,18,0.8181818181818182,,,0.39085199998226017,0.05,,,5,0,,,,,
S08,S08,1129,1129,L1-top8,16,680,8,0.003984099952504039,0.00025070004630833864,229535744,0.8839285714285714,0.8839252402014088,0.2539034306668995,0.9587117346938776,0.5,1.0,0.6666666666666666,4,0.5,,,0.39085199998226017,0.05,8.0,,5,0,,,,,
S08,S08,1129,1129,L1-match,16,680,4,0.0042076000245288014,0.0002516999957151711,229543936,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,0.39085199998226017,0.05,4.0,,5,0,,,,,
S08,S08,1129,1129,SHIL-k8,16,680,8,0.005997300031594932,0.00028199999360367656,229548032,0.8803571428571428,0.8803567613417135,0.24991032904605132,0.9602168367346939,0.5,1.0,0.6666666666666666,4,0.5,,,0.9599222000106238,,8.0,,1,0,,,,,
S08,S08,1129,1129,SC-L1,16,680,4,0.004119199991691858,0.0002049999893642962,284540928,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,10.623282300017308,,4.0,0.9,80,0,4.0,4.0,0.2312864385143831,0.018729915270250766,0.2500163537846339
S08,S08,1129,1129,SC-SHIL,16,680,4,0.004013199999462813,0.0003798999823629856,250720256,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,18.802708900009748,,4.0,0.8,80,0,4.0,4.0,0.2312864385143831,0.018729915270250766,0.2500163537846339
S08,S08,1151,1151,L1-full,16,680,25,0.005321999953594059,0.00032700004521757364,232136704,0.8732142857142857,0.8732106469892311,0.2698123985589163,0.9544387755102042,0.16,1.0,0.2758620689655173,21,0.84,,,0.3282259000116028,0.05,,,5,0,,,,,
S08,S08,1151,1151,L1-top8,16,680,8,0.0032745000207796693,0.00020029995357617736,232148992,0.8660714285714286,0.8660710015019181,0.25775825673456887,0.9580484693877551,0.5,1.0,0.6666666666666666,4,0.5,,,0.3282259000116028,0.05,8.0,,5,0,,,,,
S08,S08,1151,1151,L1-match,16,680,4,0.003223200037609786,0.00017739995382726192,232157184,0.8821428571428571,0.8821293260705948,0.25121119725794855,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,0.3282259000116028,0.05,4.0,,5,0,,,,,
S08,S08,1151,1151,SHIL-k8,16,680,8,0.003778900019824505,0.00019990000873804092,232157184,0.8821428571428571,0.8821368437165161,0.2504510605006137,0.9608035714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.7316775000072084,,8.0,,1,0,,,,,
S08,S08,1151,1151,SC-L1,16,680,4,0.0031414999975822866,0.00017249997472390532,287170560,0.8821428571428571,0.8821293260705948,0.25121119725794855,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,10.667259100067895,,4.0,0.9,80,0,4.0,4.0,0.25755847751156924,0.02007717754162186,0.2776356550531911
S08,S08,1151,1151,SC-SHIL,16,680,4,0.003144499962218106,0.00018690002616494894,253345792,0.8821428571428571,0.8821293260705948,0.25121119725794855,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,18.405427400022745,,4.0,0.6,80,0,4.0,4.0,0.25755847751156924,0.02007717754162186,0.2776356550531911
S08,S08,1171,1171,L1-full,16,680,40,0.0059757999842986465,0.000492400024086237,234774528,0.8875,0.8874709347758828,0.26413357582001057,0.9576658163265306,0.1,1.0,0.18181818181818182,36,0.9,,,0.4035491000395268,0.05,,,5,0,,,,,
S08,S08,1171,1171,L1-top8,16,680,8,0.004025899979751557,0.00024369999300688505,234803200,0.8910714285714286,0.89107108122156,0.2426796011173922,0.9637882653061225,0.5,1.0,0.6666666666666666,4,0.5,,,0.4035491000395268,0.05,8.0,,5,0,,,,,
S08,S08,1171,1171,L1-match,16,680,5,0.004184600024018437,0.00023220002185553312,234811392,0.9035714285714286,0.903570198599472,0.2406673503221472,0.9649872448979592,0.8,1.0,0.888888888888889,1,0.2,,,0.4035491000395268,0.05,5.0,,5,0,,,,,
S08,S08,1171,1171,SHIL-k8,16,680,8,0.003826600033789873,0.00023239996517077088,234815488,0.8946428571428572,0.8946425211815088,0.24230205649734637,0.964591836734694,0.5,1.0,0.6666666666666666,4,0.5,,,0.8918239999911748,,8.0,,1,0,,,,,
S08,S08,1171,1171,SC-L1,16,680,4,0.0033371999743394554,0.00019530003191903234,289824768,0.8982142857142857,0.8982139611414577,0.24023192638145358,0.9652933673469388,1.0,1.0,1.0,0,0.0,,,11.92155269999057,,4.0,0.9,80,0,4.0,4.0,0.2317703873914283,0.0182316125152288,0.2500019999066571
S08,S08,1171,1171,SC-SHIL,16,680,5,0.0038776000146754086,0.00021899997955188155,256024576,0.8982142857142857,0.8982139611414577,0.24027085190529657,0.9652551020408163,0.8,1.0,0.888888888888889,1,0.2,,,17.788653500028886,,8.0,0.9,80,0,4.0,5.0,0.2317703873914283,0.0182316125152288,0.2500019999066571
S08,S08,1181,1181,L1-full,16,680,22,0.0050760000012815,0.00038519996451213956,237449216,0.9053571428571429,0.9053568410613555,0.24529996249940522,0.9638647959183673,0.18181818181818182,1.0,0.3076923076923077,18,0.8181818181818182,,,0.3905699999886565,0.05,,,5,0,,,,,
S08,S08,1181,1181,L1-top8,16,680,8,0.003804999985732138,0.00023010000586509705,237461504,0.9,0.8999948976988621,0.23920362619430294,0.965140306122449,0.5,1.0,0.6666666666666666,4,0.5,,,0.3905699999886565,0.05,8.0,,5,0,,,,,
S08,S08,1181,1181,L1-match,16,680,4,0.0034900999744422734,0.00020050001330673695,237465600,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,0.3905699999886565,0.05,4.0,,5,0,,,,,
S08,S08,1181,1181,SHIL-k8,16,680,8,0.0048599999863654375,0.0003580999909900129,237469696,0.9,0.9,0.23441777866483174,0.9665051020408163,0.5,1.0,0.6666666666666666,4,0.5,,,0.9311632000026293,,8.0,,1,0,,,,,
S08,S08,1181,1181,SC-L1,16,680,4,0.004719599965028465,0.00030670000705868006,292507648,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,11.236353299987968,,4.0,0.9,80,0,4.0,4.0,0.23289945777944118,0.01725545313022946,0.2501549109096706
S08,S08,1181,1181,SC-SHIL,16,680,4,0.0040683000115677714,0.00025079998886212707,258695168,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,18.80264419998275,,4.0,0.8,80,0,4.0,4.0,0.23289945777944118,0.01725545313022946,0.2501549109096706
S08,S08,1201,1201,L1-full,16,680,28,0.006469300016760826,0.0004409999819472432,240037888,0.8821428571428571,0.8821368437165161,0.2732654093013324,0.9548596938775511,0.14285714285714285,1.0,0.25,24,0.8571428571428571,,,0.37357619998510927,0.05,,,5,0,,,,,
S08,S08,1201,1201,L1-top8,16,680,8,0.0045603999751619995,0.0002861000248230994,240050176,0.8892857142857142,0.8892730032784375,0.24544333210164362,0.9620535714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.37357619998510927,0.05,8.0,,5,0,,,,,
S08,S08,1201,1201,L1-match,16,680,4,0.0037964999792166054,0.0002256000298075378,240058368,0.9,0.8999948976988621,0.23807501280186827,0.9649234693877552,1.0,1.0,1.0,0,0.0,,,0.37357619998510927,0.05,4.0,,5,0,,,,,
S08,S08,1201,1201,SHIL-k8,16,680,8,0.005725900002289563,0.00039250002009794116,240066560,0.8964285714285715,0.8964285714285715,0.2368550544237211,0.9652423469387755,0.5,1.0,0.6666666666666666,4,0.5,,,0.5774988000048324,,8.0,,1,0,,,,,
S08,S08,1201,1201,SC-L1,16,680,4,0.0044646000023931265,0.00023900001542642713,295092224,0.9,0.8999948976988621,0.2380750128018682,0.9649234693877552,1.0,1.0,1.0,0,0.0,,,10.596904700039886,,4.0,0.9,80,0,4.0,4.0,0.25490636262305016,0.021461919432747025,0.27636828205579717
S08,S08,1201,1201,SC-SHIL,16,680,4,0.004879299958702177,0.00025590002769604325,261259264,0.9,0.8999948976988621,0.2380750128018682,0.9649234693877552,1.0,1.0,1.0,0,0.0,,,18.14830160001293,,4.0,0.7,80,0,4.0,4.0,0.25490636262305016,0.021461919432747025,0.27636828205579717
