phase,base_method,q,edge_index,edge,frequency,dataset,scenario,data_seed,split_seed
tuning_train,shil,4,419,3-6-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,420,3-6-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,421,3-6-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,422,3-6-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,423,3-6-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,424,3-7-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,425,3-7-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,426,3-7-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,427,3-7-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,428,3-7-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,429,3-7-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,430,3-7-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,431,3-7-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,432,3-8-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,433,3-8-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,434,3-8-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,435,3-8-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,436,3-8-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,437,3-8-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,438,3-8-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,439,3-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,440,3-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,441,3-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,442,3-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,443,3-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,444,3-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,445,3-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,446,3-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,447,3-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,448,3-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,449,3-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,450,3-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,451,3-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,452,3-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,453,3-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,454,3-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,455,3-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,456,3-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,457,3-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,458,3-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,459,3-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,460,4-5-6,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,461,4-5-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,462,4-5-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,463,4-5-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,464,4-5-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,465,4-5-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,466,4-5-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,467,4-5-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,468,4-5-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,469,4-5-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,470,4-6-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,471,4-6-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,472,4-6-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,473,4-6-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,474,4-6-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,475,4-6-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,476,4-6-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,477,4-6-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,478,4-6-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,479,4-7-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,480,4-7-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,481,4-7-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,482,4-7-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,483,4-7-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,484,4-7-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,485,4-7-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,486,4-7-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,487,4-8-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,488,4-8-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,489,4-8-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,490,4-8-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,491,4-8-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,492,4-8-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,493,4-8-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,494,4-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,495,4-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,496,4-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,497,4-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,498,4-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,499,4-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,500,4-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,501,4-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,502,4-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,503,4-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,504,4-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,505,4-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,506,4-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,507,4-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,508,4-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,509,4-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,510,4-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,511,4-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,512,4-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,513,4-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,514,4-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,515,5-6-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,516,5-6-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,517,5-6-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,518,5-6-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,519,5-6-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,520,5-6-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,521,5-6-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,522,5-6-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,523,5-6-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,524,5-7-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,525,5-7-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,526,5-7-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,527,5-7-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,528,5-7-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,529,5-7-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,530,5-7-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,531,5-7-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,532,5-8-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,533,5-8-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,534,5-8-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,535,5-8-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,536,5-8-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,537,5-8-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,538,5-8-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,539,5-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,540,5-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,541,5-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,542,5-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,543,5-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,544,5-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,545,5-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,546,5-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,547,5-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,548,5-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,549,5-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,550,5-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,551,5-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,552,5-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,553,5-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,554,5-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,555,5-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,556,5-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,557,5-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,558,5-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,559,5-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,560,6-7-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,561,6-7-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,562,6-7-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,563,6-7-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,564,6-7-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,565,6-7-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,566,6-7-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,567,6-7-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,568,6-8-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,569,6-8-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,570,6-8-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,571,6-8-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,572,6-8-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,573,6-8-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,574,6-8-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,575,6-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,576,6-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,577,6-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,578,6-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,579,6-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,580,6-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,581,6-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,582,6-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,583,6-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,584,6-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,585,6-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,586,6-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,587,6-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,588,6-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,589,6-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,590,6-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,591,6-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,592,6-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,593,6-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,594,6-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,595,6-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,596,7-8-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,597,7-8-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,598,7-8-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,599,7-8-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,600,7-8-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,601,7-8-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,602,7-8-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,603,7-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,604,7-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,605,7-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,606,7-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,607,7-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,608,7-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,609,7-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,610,7-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,611,7-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,612,7-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,613,7-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,614,7-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,615,7-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,616,7-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,617,7-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,618,7-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,619,7-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,620,7-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,621,7-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,622,7-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,623,7-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,624,8-9-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,625,8-9-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,626,8-9-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,627,8-9-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,628,8-9-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,629,8-9-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,630,8-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,631,8-10-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,632,8-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,633,8-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,634,8-10-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,635,8-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,636,8-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,637,8-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,638,8-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,639,8-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,640,8-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,641,8-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,642,8-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,643,8-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,644,8-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,645,9-10-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,646,9-10-12,0.225,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,647,9-10-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,648,9-10-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,649,9-10-15,0.025,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,650,9-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,651,9-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,652,9-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,653,9-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,654,9-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,655,9-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,656,9-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,657,9-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,658,9-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,659,9-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,660,10-11-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,661,10-11-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,662,10-11-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,663,10-11-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,664,10-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,665,10-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,666,10-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,667,10-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,668,10-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,669,10-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,670,11-12-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,671,11-12-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,672,11-12-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,673,11-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,674,11-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,675,11-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,676,12-13-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,677,12-13-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,678,12-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,679,13-14-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,0,0-1,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,1,0-2,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,2,0-3,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,3,0-4,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,4,0-5,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,5,0-6,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,6,0-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,7,0-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,8,0-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,9,0-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,10,0-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,11,0-12,0.9,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,12,0-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,13,0-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,14,0-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,15,1-2,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,16,1-3,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,17,1-4,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,18,1-5,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,19,1-6,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,20,1-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,21,1-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,22,1-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,23,1-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,24,1-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,25,1-12,0.975,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,26,1-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,27,1-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,28,1-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,29,2-3,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,30,2-4,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,31,2-5,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,32,2-6,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,33,2-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,34,2-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,35,2-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,36,2-10,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,37,2-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,38,2-12,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,39,2-13,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,40,2-14,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,41,2-15,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,42,3-4,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,43,3-5,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,44,3-6,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,45,3-7,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,46,3-8,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,47,3-9,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,48,3-10,0.425,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,49,3-11,0.0,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,50,3-12,1.0,dry_bean_uci,dry_bean_uci,37,37
