dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling,run_mean_jaccard
S07,S07,1103,1103,L1-match,16,680,4,0.0037518999888561,0.0003109000390395,226062336,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,0.5178180999937467,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1103,1103,SHIL-k8,16,680,8,0.0036152999964542,0.0004764000186696,226070528,0.7678571428571429,0.767830490745111,0.4870164455006957,0.8442602040816325,0.5,1.0,0.6666666666666666,4,0.5,,,0.4440868999809026,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1103,1103,SC-L1,16,680,4,0.0029256000416353,0.0004965999978594,281178112,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,13.825849000015296,,4.0,0.9,80,0,4.0,4.0,0.4513030968379802,0.0214570811527996,0.4727601779907799,1.0
S07,S07,1103,1103,SC-SHIL,16,680,4,0.003536999982316,0.0002622000174596,247615488,0.7678571428571429,0.7678452982295014,0.4787025706754014,0.8504209183673468,1.0,1.0,1.0,0,0.0,,,18.363189600000624,,4.0,0.9,80,0,4.0,4.0,0.4513030968379802,0.0214570811527996,0.4727601779907799,1.0
S07,S07,1129,1129,L1-full,16,680,110,0.0082040000124834,0.0012670999858528,217169920,0.7553571428571428,0.7549437667493955,0.5726353673558896,0.8176020408163266,0.0363636363636363,1.0,0.0701754385964912,106,0.9636363636363636,,,0.5301790999947116,0.05,,,5,0,,,,,,0.10642323503479255
S07,S07,1129,1129,L1-top8,16,680,8,0.0025989999994635,0.0002585000474937,217214976,0.7732142857142857,0.7730514559234145,0.4600211150096362,0.8627295918367348,0.5,1.0,0.6666666666666666,4,0.5,,,0.5301790999947116,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1129,1129,L1-match,16,680,4,0.0024571000249125,0.0002375000040046,217227264,0.7803571428571429,0.7802387128267465,0.4461276630082608,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,0.5301790999947116,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1129,1129,SHIL-k8,16,680,8,0.003537899989169,0.0003089999663643,217239552,0.7803571428571429,0.7801545429301876,0.4471612015500832,0.8737755102040815,0.5,1.0,0.6666666666666666,4,0.5,,,0.4326159000047482,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1129,1129,SC-L1,16,680,4,0.0024846000014804,0.0003984000068157,272236544,0.7803571428571429,0.7802387128267465,0.4461276630082608,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,16.882314699993003,,4.0,0.9,80,0,4.0,4.0,0.4905427091217765,0.0215020579594064,0.5120447670811828,1.0
S07,S07,1129,1129,SC-SHIL,16,680,4,0.0026780999614857,0.0002424000413157,249917440,0.7803571428571429,0.7802387128267465,0.4461276630082608,0.8739923469387755,1.0,1.0,1.0,0,0.0,,,18.90747089998331,,4.0,0.9,80,0,4.0,4.0,0.4905427091217765,0.0215020579594064,0.5120447670811828,1.0
S07,S07,1151,1151,L1-full,16,680,120,0.0137031999765895,0.0014870999730192,219897856,0.7232142857142857,0.723213403103964,0.5664189094529875,0.812359693877551,0.0333333333333333,1.0,0.064516129032258,116,0.9666666666666668,,,0.6647520999540575,0.05,,,5,0,,,,,,0.10081014956660085
S07,S07,1151,1151,L1-top8,16,680,8,0.0033083999878726,0.0002999000134877,219930624,0.7410714285714286,0.7410507852985729,0.4806324047786497,0.8434821428571428,0.5,1.0,0.6666666666666666,4,0.5,,,0.6647520999540575,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1151,1151,L1-match,16,680,4,0.0032068999717012,0.0002707000239752,219938816,0.7464285714285714,0.7462699901724292,0.4676079372481667,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,0.6647520999540575,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1151,1151,SHIL-k8,16,680,8,0.0035582999698817,0.0003776000230573,219951104,0.7517857142857143,0.7516518787229087,0.4697071352067427,0.8485714285714285,0.5,1.0,0.6666666666666666,4,0.5,,,0.4341143000056036,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1151,1151,SC-L1,16,680,4,0.0023486000136472,0.0002156000118702,274944000,0.7464285714285714,0.7462699901724292,0.4676079372481667,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,18.96033529995475,,4.0,0.9,80,0,4.0,4.0,0.4903025412852939,0.0236455190050416,0.5139480602903356,1.0
S07,S07,1151,1151,SC-SHIL,16,680,4,0.004006200004369,0.0002513999934308,241094656,0.7464285714285714,0.7462699901724292,0.4676079372481667,0.8494897959183673,1.0,1.0,1.0,0,0.0,,,20.04687100002775,,4.0,0.9,80,0,4.0,4.0,0.4903025412852939,0.0236455190050416,0.5139480602903356,1.0
S07,S07,1171,1171,L1-full,16,680,130,0.012899900029879,0.0014441999956034,222523392,0.7392857142857143,0.7391226659519342,0.5405558735170785,0.8321045918367347,0.0307692307692307,1.0,0.0597014925373134,126,0.9692307692307692,,,0.6835001999861561,0.05,,,5,0,,,,,,0.11832700074492025
S07,S07,1171,1171,L1-top8,16,680,8,0.0026782999630086,0.0002890999894589,222564352,0.7660714285714286,0.7659452957748276,0.4615459453135372,0.8607270408163264,0.5,1.0,0.6666666666666666,4,0.5,,,0.6835001999861561,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1171,1171,L1-match,16,680,4,0.0035956000210717,0.0004777999711222,222576640,0.7785714285714286,0.778526229842825,0.4546803753449316,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,0.6835001999861561,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1171,1171,SHIL-k8,16,680,8,0.0042470000335015,0.0004879999905824,222584832,0.7678571428571429,0.7678452982295014,0.4569653555438681,0.8648214285714286,0.5,1.0,0.6666666666666666,4,0.5,,,0.4737196000060066,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1171,1171,SC-L1,16,680,4,0.0030113999964669,0.0003749000024981,277540864,0.7785714285714286,0.778526229842825,0.4546803753449316,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,15.54096270003356,,4.0,0.9,80,0,4.0,4.0,0.4791898911195973,0.0225780094464488,0.5017679005660461,1.0
S07,S07,1171,1171,SC-SHIL,16,680,4,0.0053416999871842,0.0012052999809384,243724288,0.7785714285714286,0.778526229842825,0.4546803753449316,0.8654336734693878,1.0,1.0,1.0,0,0.0,,,20.231232499994803,,4.0,0.9,80,0,4.0,4.0,0.4791898911195973,0.0225780094464488,0.5017679005660461,1.0
S07,S07,1181,1181,L1-full,16,680,116,0.0094230000395327,0.0027356999926269,225304576,0.7482142857142857,0.7480785244599291,0.5864086270147029,0.8148596938775511,0.0344827586206896,1.0,0.0666666666666666,112,0.9655172413793104,,,1.227025300031528,0.05,,,5,0,,,,,,0.11732179271210708
S07,S07,1181,1181,L1-top8,16,680,8,0.0033117000130005,0.0005097999819554,225341440,0.7517857142857143,0.7516074990027922,0.4809805413489203,0.8494005102040816,0.5,1.0,0.6666666666666666,4,0.5,,,1.227025300031528,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1181,1181,L1-match,16,680,4,0.0024932000087574,0.000355300027877,225353728,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,1.227025300031528,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1181,1181,SHIL-k8,16,680,8,0.002359099977184,0.0002470000181347,225357824,0.7553571428571428,0.7552252329858884,0.4718728905247397,0.8543367346938775,0.5,1.0,0.6666666666666666,4,0.5,,,0.4404078000225127,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1181,1181,SC-L1,16,680,4,0.0023112000199034,0.0002167000202462,280367104,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,21.21142099995632,,4.0,0.9,80,0,4.0,4.0,0.4924912421092537,0.0230053796798771,0.5154966217891309,1.0
S07,S07,1181,1181,SC-SHIL,16,680,4,0.0031506000086665,0.0002775999600999,246415360,0.7589285714285714,0.758835520082685,0.4727782066728013,0.8535076530612244,1.0,1.0,1.0,0,0.0,,,18.167370000039227,,4.0,0.9,80,0,4.0,4.0,0.4924912421092537,0.0230053796798771,0.5154966217891309,1.0
S07,S07,1201,1201,L1-full,16,680,124,0.0097867000149562,0.0013784000184386,227987456,0.7089285714285715,0.7088533709280778,0.573379995303638,0.8064413265306123,0.032258064516129,1.0,0.0625,120,0.967741935483871,,,0.5444386000162922,0.05,,,5,0,,,,,,0.10373481521029253
S07,S07,1201,1201,L1-top8,16,680,8,0.0027425000444054,0.000408999971114,228036608,0.7535714285714286,0.7534173143929241,0.4687477219879216,0.853609693877551,0.5,1.0,0.6666666666666666,4,0.5,,,0.5444386000162922,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1201,1201,L1-match,16,680,4,0.0024427000316791,0.0002400999655947,228040704,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,0.5444386000162922,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1201,1201,SHIL-k8,16,680,8,0.003577800001949,0.0004691000212915,228044800,0.7696428571428572,0.7695186500378074,0.4643216572135419,0.8578826530612246,0.5,1.0,0.6666666666666666,4,0.5,,,0.403202700021211,,8.0,,1,0,,,,,,0.34680134680134683
S07,S07,1201,1201,SC-L1,16,680,4,0.0028082999633625,0.0002911000046879,283049984,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,15.597723099926952,,4.0,0.9,80,0,4.0,4.0,0.4636288602831903,0.0204469334232596,0.4840757937064499,1.0
S07,S07,1201,1201,SC-SHIL,16,680,4,0.0022769000497646,0.0002231000107713,249180160,0.7696428571428572,0.7694774631033108,0.4632067407354849,0.8590051020408163,1.0,1.0,1.0,0,0.0,,,27.750897200021427,,4.0,0.9,80,0,4.0,4.0,0.4636288602831903,0.0204469334232596,0.4840757937064499,1.0
S07,S07,1213,1213,L1-full,16,680,144,0.0086685999995097,0.0013255000230856,230600704,0.7375,0.7373115277223774,0.5797299668741658,0.8095408163265306,0.0277777777777777,1.0,0.054054054054054,140,0.9722222222222222,,,0.4881292000063695,0.05,,,5,0,,,,,,0.11445991596702895
S07,S07,1213,1213,L1-top8,16,680,8,0.0022288999753072,0.0002353999880142,230653952,0.7678571428571429,0.767711962833914,0.4793619177749605,0.8467091836734695,0.5,1.0,0.6666666666666666,4,0.5,,,0.4881292000063695,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1213,1213,L1-match,16,680,4,0.002888899995014,0.0002354999887757,230666240,0.7785714285714286,0.7785007974481659,0.46921686053909,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,0.4881292000063695,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1213,1213,SHIL-k8,16,680,8,0.0024299999931827,0.000261400011368,230678528,0.7696428571428572,0.7693773763803358,0.4780612425365376,0.846875,0.5,1.0,0.6666666666666666,4,0.5,,,0.3686277000233531,,8.0,,1,0,,,,,,0.34680134680134683
S07,S07,1213,1213,SC-L1,16,680,4,0.0023885000264272,0.0003110999823547,285597696,0.7785714285714286,0.7785007974481659,0.4692168605390899,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,15.019102100050077,,4.0,0.9,80,0,4.0,4.0,0.4463397621492445,0.0193189307541574,0.4656586929034019,1.0
S07,S07,1213,1213,SC-SHIL,16,680,4,0.0026017000200226,0.0002181999734602,251781120,0.7785714285714286,0.7785007974481659,0.4692168605390899,0.8529974489795918,1.0,1.0,1.0,0,0.0,,,19.223691499966662,,4.0,0.9,80,0,4.0,4.0,0.4463397621492445,0.0193189307541574,0.4656586929034019,1.0
S07,S07,1231,1231,L1-full,16,680,131,0.0066322999773547,0.001118000014685,233287680,0.7107142857142857,0.7107105957984159,0.5784762561437099,0.8077551020408164,0.0305343511450381,1.0,0.0592592592592592,127,0.9694656488549618,,,0.3810685999924317,0.05,,,5,0,,,,,,0.11901272393411272
S07,S07,1231,1231,L1-top8,16,680,8,0.0021804000134579,0.0002269999822601,233328640,0.7875,0.7874667916862009,0.4678394821945054,0.8602678571428573,0.5,1.0,0.6666666666666666,4,0.5,,,0.3810685999924317,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1231,1231,L1-match,16,680,4,0.0020517000230029,0.0001932000159285,233336832,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,0.3810685999924317,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1231,1231,SHIL-k8,16,680,8,0.0019999000360257,0.0002158999559469,233340928,0.7732142857142857,0.7732077770089065,0.4624511544174384,0.8620535714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.3046005999785848,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1231,1231,SC-L1,16,680,4,0.0022859000018797,0.0002183999749831,288317440,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,11.83628630003659,,4.0,0.9,80,0,4.0,4.0,0.4492541079422511,0.0197680062023403,0.4690221141445914,1.0
S07,S07,1231,1231,SC-SHIL,16,680,4,0.0029656999977305,0.0002889000461436,254537728,0.7821428571428571,0.7821317414153783,0.4634888509661593,0.8609821428571429,1.0,1.0,1.0,0,0.0,,,15.572853700025007,,4.0,0.9,80,0,4.0,4.0,0.4492541079422511,0.0197680062023403,0.4690221141445914,1.0
S07,S07,1249,1249,L1-full,16,680,118,0.0058896000264212,0.0011905999854207,235880448,0.7553571428571428,0.755293937528507,0.5646300529851619,0.8280102040816327,0.0338983050847457,1.0,0.0655737704918032,114,0.9661016949152542,,,0.4813212999724783,0.05,,,5,0,,,,,,0.12522499698636988
S07,S07,1249,1249,L1-top8,16,680,8,0.0021515000262297,0.0002156000118702,235929600,0.8035714285714286,0.8035689230729983,0.4220114378057816,0.8881505102040816,0.5,1.0,0.6666666666666666,4,0.5,,,0.4813212999724783,0.05,8.0,,5,0,,,,,,0.3333333333333333
S07,S07,1249,1249,L1-match,16,680,4,0.004832400009036,0.0001972999889403,235945984,0.8107142857142857,0.8106756480914472,0.4106804180846652,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,0.4813212999724783,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1249,1249,SHIL-k8,16,680,8,0.0020947000011801,0.0002191999810747,235954176,0.8089285714285714,0.8089133381168779,0.4136983228065942,0.8923724489795917,0.5,1.0,0.6666666666666666,4,0.5,,,0.3050197000266053,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1249,1249,SC-L1,16,680,4,0.0019776000408455,0.0002041999832727,290910208,0.8107142857142857,0.8106756480914472,0.4106804180846652,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,10.597349999996368,,4.0,0.9,80,0,4.0,4.0,0.4372455257276547,0.0204841921811267,0.4569794280553469,1.0
S07,S07,1249,1249,SC-SHIL,16,680,4,0.0021552999969571,0.0001795999705791,257114112,0.8107142857142857,0.8106756480914472,0.4106804180846652,0.8958545918367347,1.0,1.0,1.0,0,0.0,,,12.575994700018782,,4.0,0.9,80,0,4.0,4.0,0.4372455257276547,0.0204841921811267,0.4577297179087815,1.0
S07,S07,1277,1277,L1-full,16,680,133,0.0080052999546751,0.0012644000235013,223940608,0.7357142857142858,0.7357109146800342,0.6018898933708065,0.802219387755102,0.0300751879699248,1.0,0.0583941605839416,129,0.9699248120300752,,,0.4278709000209346,0.05,,,5,0,,,,,,0.1167658303460694
S07,S07,1277,1277,L1-top8,16,680,8,0.0023329999530687,0.0002452000044286,223981568,0.7303571428571428,0.7302530632035957,0.4970233457221667,0.8288265306122449,0.5,1.0,0.6666666666666666,4,0.5,,,0.4278709000209346,0.05,8.0,,5,0,,,,,,0.34680134680134683
S07,S07,1277,1277,L1-match,16,680,4,0.0020180999999865,0.0002051999908871,223993856,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,0.4278709000209346,0.05,4.0,,5,0,,,,,,1.0
S07,S07,1277,1277,SHIL-k8,16,680,8,0.0050806999788619,0.0002565999748185,224006144,0.725,0.7249859686718709,0.4985062081408385,0.8278316326530611,0.5,1.0,0.6666666666666666,4,0.5,,,0.3653827999951318,,8.0,,1,0,,,,,,0.3333333333333333
S07,S07,1277,1277,SC-L1,16,680,4,0.0020285000209696,0.000215699954424,293634048,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,11.422384100034831,,4.0,0.9,80,0,4.0,4.0,0.4756748729330264,0.0209318787156592,0.4966067516486856,1.0
S07,S07,1277,1277,SC-SHIL,16,680,4,0.0023930000024847,0.0002351999864913,259809280,0.7482142857142857,0.748213482823606,0.4859980548146451,0.8368367346938776,1.0,1.0,1.0,0,0.0,,,12.501837500021791,,4.0,0.9,80,0,4.0,4.0,0.4756748729330264,0.0209318787156592,0.4966067516486856,1.0
S08,S08,1103,1103,L1-full,16,680,242,0.0230216000345535,0.0023910999880172,226557952,0.8303571428571429,0.8303522741405207,0.4969416941096,0.9191454081632654,0.0165289256198347,1.0,0.032520325203252,238,0.9834710743801652,,,0.4318575999932363,0.25,,,5,0,,,,,,0.08444042208219135
S08,S08,1103,1103,L1-top8,16,680,8,0.0039500000420957,0.0002242000191472,226803712,0.9053571428571427,0.9053544266257642,0.2317616135855667,0.966938775510204,0.5,1.0,0.6666666666666666,4,0.5,,,0.4318575999932363,0.25,8.0,,5,0,,,,,,0.3333333333333333
S08,S08,1103,1103,L1-match,16,680,4,0.0034019000013358,0.0001820999896153,226811904,0.9089285714285714,0.90892595769649,0.2196153738127031,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,0.4318575999932363,0.25,4.0,,5,0,,,,,,0.9407407407407408
S08,S08,1103,1103,SHIL-k8,16,680,8,0.0034350999630987,0.0002021000254899,226811904,0.9053571428571427,0.9053544266257642,0.2236013607708055,0.9696301020408165,0.5,1.0,0.6666666666666666,4,0.5,,,1.7262324000475928,,8.0,,1,0,,,,,,0.37373737373737376
S08,S08,1103,1103,SC-L1,16,680,4,0.0039010000182315,0.0001774000120349,281751552,0.9089285714285714,0.90892595769649,0.2196153738127031,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,10.627835699997377,,4.0,0.9,80,0,4.0,4.0,0.2398951353713526,0.0213118278468627,0.2601432182601597,1.0
S08,S08,1103,1103,SC-SHIL,16,680,4,0.0036123000318184,0.0002089000190608,247906304,0.9089285714285714,0.90892595769649,0.2196153738127031,0.9710586734693878,1.0,1.0,1.0,0,0.0,,,17.395789000031073,,4.0,0.6,80,0,4.0,4.0,0.2398951353713526,0.0213118278468627,0.2612069632182153,0.9407407407407408
S08,S08,1129,1129,L1-full,16,680,22,0.0056126000126823,0.0004133000038564,229515264,0.8857142857142857,0.8857084545129854,0.2553526382938011,0.9582653061224492,0.1818181818181818,1.0,0.3076923076923077,18,0.8181818181818182,,,0.3908519999822601,0.05,,,5,0,,,,,,0.09098665179645646
S08,S08,1129,1129,L1-top8,16,680,8,0.003984099952504,0.0002507000463083,229535744,0.8839285714285714,0.8839252402014088,0.2539034306668995,0.9587117346938776,0.5,1.0,0.6666666666666666,4,0.5,,,0.3908519999822601,0.05,8.0,,5,0,,,,,,0.3333333333333333
S08,S08,1129,1129,L1-match,16,680,4,0.0042076000245288,0.0002516999957151,229543936,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,0.3908519999822601,0.05,4.0,,5,0,,,,,,0.9407407407407408
S08,S08,1129,1129,SHIL-k8,16,680,8,0.0059973000315949,0.0002819999936036,229548032,0.8803571428571428,0.8803567613417135,0.2499103290460513,0.960216836734694,0.5,1.0,0.6666666666666666,4,0.5,,,0.9599222000106238,,8.0,,1,0,,,,,,0.4895622895622895
S08,S08,1129,1129,SC-L1,16,680,4,0.0041191999916918,0.0002049999893642,284540928,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,10.623282300017308,,4.0,0.9,80,0,4.0,4.0,0.2312864385143831,0.0187299152702507,0.2500163537846339,1.0
S08,S08,1129,1129,SC-SHIL,16,680,4,0.0040131999994628,0.0003798999823629,250720256,0.8857142857142857,0.8857142857142857,0.2511441118383782,0.9599617346938776,1.0,1.0,1.0,0,0.0,,,18.802708900009748,,4.0,0.8,80,0,4.0,4.0,0.2312864385143831,0.0187299152702507,0.2500163537846339,0.9407407407407408
S08,S08,1151,1151,L1-full,16,680,25,0.005321999953594,0.0003270000452175,232136704,0.8732142857142857,0.8732106469892311,0.2698123985589163,0.9544387755102042,0.16,1.0,0.2758620689655173,21,0.84,,,0.3282259000116028,0.05,,,5,0,,,,,,0.09797412416694169
S08,S08,1151,1151,L1-top8,16,680,8,0.0032745000207796,0.0002002999535761,232148992,0.8660714285714286,0.8660710015019181,0.2577582567345688,0.9580484693877552,0.5,1.0,0.6666666666666666,4,0.5,,,0.3282259000116028,0.05,8.0,,5,0,,,,,,0.3333333333333333
S08,S08,1151,1151,L1-match,16,680,4,0.0032232000376097,0.0001773999538272,232157184,0.8821428571428571,0.8821293260705948,0.2512111972579485,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,0.3282259000116028,0.05,4.0,,5,0,,,,,,0.9407407407407408
S08,S08,1151,1151,SHIL-k8,16,680,8,0.0037789000198245,0.000199900008738,232157184,0.8821428571428571,0.8821368437165161,0.2504510605006137,0.9608035714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.7316775000072084,,8.0,,1,0,,,,,,0.47968574635241296
S08,S08,1151,1151,SC-L1,16,680,4,0.0031414999975822,0.0001724999747239,287170560,0.8821428571428571,0.8821293260705948,0.2512111972579485,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,10.667259100067897,,4.0,0.9,80,0,4.0,4.0,0.2575584775115692,0.0200771775416218,0.2776356550531911,1.0
S08,S08,1151,1151,SC-SHIL,16,680,4,0.0031444999622181,0.0001869000261649,253345792,0.8821428571428571,0.8821293260705948,0.2512111972579485,0.9607780612244898,1.0,1.0,1.0,0,0.0,,,18.405427400022745,,4.0,0.6,80,0,4.0,4.0,0.2575584775115692,0.0200771775416218,0.2776356550531911,0.9407407407407408
S08,S08,1171,1171,L1-full,16,680,40,0.0059757999842986,0.0004924000240862,234774528,0.8875,0.8874709347758828,0.2641335758200105,0.9576658163265306,0.1,1.0,0.1818181818181818,36,0.9,,,0.4035491000395268,0.05,,,5,0,,,,,,0.09112839145169538
S08,S08,1171,1171,L1-top8,16,680,8,0.0040258999797515,0.0002436999930068,234803200,0.8910714285714286,0.89107108122156,0.2426796011173922,0.9637882653061224,0.5,1.0,0.6666666666666666,4,0.5,,,0.4035491000395268,0.05,8.0,,5,0,,,,,,0.3333333333333333
S08,S08,1171,1171,L1-match,16,680,5,0.0041846000240184,0.0002322000218555,234811392,0.9035714285714286,0.903570198599472,0.2406673503221472,0.9649872448979592,0.8,1.0,0.888888888888889,1,0.2,,,0.4035491000395268,0.05,5.0,,5,0,,,,,,0.7746031746031746
S08,S08,1171,1171,SHIL-k8,16,680,8,0.0038266000337898,0.0002323999651707,234815488,0.8946428571428572,0.8946425211815088,0.2423020564973463,0.964591836734694,0.5,1.0,0.6666666666666666,4,0.5,,,0.8918239999911748,,8.0,,1,0,,,,,,0.37373737373737376
S08,S08,1171,1171,SC-L1,16,680,4,0.0033371999743394,0.000195300031919,289824768,0.8982142857142857,0.8982139611414577,0.2402319263814535,0.9652933673469388,1.0,1.0,1.0,0,0.0,,,11.92155269999057,,4.0,0.9,80,0,4.0,4.0,0.2317703873914283,0.0182316125152288,0.2500019999066571,1.0
S08,S08,1171,1171,SC-SHIL,16,680,5,0.0038776000146754,0.0002189999795518,256024576,0.8982142857142857,0.8982139611414577,0.2402708519052965,0.9652551020408164,0.8,1.0,0.888888888888889,1,0.2,,,17.788653500028886,,8.0,0.9,80,0,4.0,5.0,0.2317703873914283,0.0182316125152288,0.2500019999066571,0.8037037037037037
S08,S08,1181,1181,L1-full,16,680,22,0.0050760000012815,0.0003851999645121,237449216,0.9053571428571427,0.9053568410613556,0.2452999624994052,0.9638647959183672,0.1818181818181818,1.0,0.3076923076923077,18,0.8181818181818182,,,0.3905699999886565,0.05,,,5,0,,,,,,0.08649161066329987
S08,S08,1181,1181,L1-top8,16,680,8,0.0038049999857321,0.000230100005865,237461504,0.9,0.8999948976988621,0.2392036261943029,0.965140306122449,0.5,1.0,0.6666666666666666,4,0.5,,,0.3905699999886565,0.05,8.0,,5,0,,,,,,0.34680134680134683
S08,S08,1181,1181,L1-match,16,680,4,0.0034900999744422,0.0002005000133067,237465600,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,0.3905699999886565,0.05,4.0,,5,0,,,,,,0.9407407407407408
S08,S08,1181,1181,SHIL-k8,16,680,8,0.0048599999863654,0.00035809999099,237469696,0.9,0.9,0.2344177786648317,0.9665051020408164,0.5,1.0,0.6666666666666666,4,0.5,,,0.9311632000026292,,8.0,,1,0,,,,,,0.41683501683501684
S08,S08,1181,1181,SC-L1,16,680,4,0.0047195999650284,0.0003067000070586,292507648,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,11.236353299987968,,4.0,0.9,80,0,4.0,4.0,0.2328994577794411,0.0172554531302294,0.2501549109096706,1.0
S08,S08,1181,1181,SC-SHIL,16,680,4,0.0040683000115677,0.0002507999888621,258695168,0.9,0.8999987244735265,0.2316644251465603,0.9675127551020408,1.0,1.0,1.0,0,0.0,,,18.80264419998275,,4.0,0.8,80,0,4.0,4.0,0.2328994577794411,0.0172554531302294,0.2501549109096706,0.9407407407407408
S08,S08,1201,1201,L1-full,16,680,28,0.0064693000167608,0.0004409999819472,240037888,0.8821428571428571,0.8821368437165161,0.2732654093013324,0.9548596938775512,0.1428571428571428,1.0,0.25,24,0.8571428571428571,,,0.3735761999851092,0.05,,,5,0,,,,,,0.09082430906292094
S08,S08,1201,1201,L1-top8,16,680,8,0.0045603999751619,0.000286100024823,240050176,0.8892857142857142,0.8892730032784375,0.2454433321016436,0.9620535714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.3735761999851092,0.05,8.0,,5,0,,,,,,0.3333333333333333
S08,S08,1201,1201,L1-match,16,680,4,0.0037964999792166,0.0002256000298075,240058368,0.9,0.8999948976988621,0.2380750128018682,0.9649234693877552,1.0,1.0,1.0,0,0.0,,,0.3735761999851092,0.05,4.0,,5,0,,,,,,0.9407407407407408
S08,S08,1201,1201,SHIL-k8,16,680,8,0.0057259000022895,0.0003925000200979,240066560,0.8964285714285715,0.8964285714285715,0.2368550544237211,0.9652423469387756,0.5,1.0,0.6666666666666666,4,0.5,,,0.5774988000048324,,8.0,,1,0,,,,,,0.5120089786756452
S08,S08,1201,1201,SC-L1,16,680,4,0.0044646000023931,0.0002390000154264,295092224,0.9,0.8999948976988621,0.2380750128018682,0.9649234693877552,1.0,1.0,1.0,0,0.0,,,10.596904700039886,,4.0,0.9,80,0,4.0,4.0,0.2549063626230501,0.021461919432747,0.2763682820557971,1.0
